recv_tsec,recv_tnsec,venue,stream_kind,shard_id,conn_epoch,conn_seq,symbol,payload_json
1783510937,73792000,spot,depth5,0,0,39,BTCUSDT,"{""lastUpdateId"":97139312218,""bids"":[[""62131.57000000"",""1.46719000""],[""62131.56000000"",""0.00126000""],[""62131.18000000"",""0.00018000""],[""62131.17000000"",""0.02461000""],[""62131.16000000"",""0.02190000""]],""asks"":[[""62131.58000000"",""1.40139000""],[""62131.59000000"",""0.01099000""],[""62131.85000000"",""0.00018000""],[""62131.86000000"",""0.05105000""],[""62131.87000000"",""0.09565000""]]}"
1783510937,73840000,spot,depth_diff,0,0,40,BTCUSDT,"{""e"":""depthUpdate"",""E"":1783510937014,""s"":""BTCUSDT"",""U"":97139312211,""u"":97139312218,""b"":[[""62131.57000000"",""1.46719000""],[""62124.16000000"",""0.60415000""],[""62120.04000000"",""0.00000000""],[""61877.74000000"",""0.00000000""],[""55918.42000000"",""0.00440000""],[""49705.26000000"",""0.00040000""]],""a"":[[""62131.58000000"",""1.40139000""]]}"
1783510937,174105000,spot,depth5,0,0,41,BTCUSDT,"{""lastUpdateId"":97139312224,""bids"":[[""62131.57000000"",""1.46719000""],[""62131.56000000"",""0.00126000""],[""62131.18000000"",""0.00018000""],[""62131.17000000"",""0.02461000""],[""62131.16000000"",""0.02190000""]],""asks"":[[""62131.58000000"",""1.40139000""],[""62131.59000000"",""0.01099000""],[""62131.85000000"",""0.00018000""],[""62131.86000000"",""0.05105000""],[""62131.87000000"",""0.09565000""]]}"
1783510937,174120000,spot,depth_diff,0,0,42,BTCUSDT,"{""e"":""depthUpdate"",""E"":1783510937114,""s"":""BTCUSDT"",""U"":97139312219,""u"":97139312224,""b"":[[""62095.24000000"",""0.00000000""],[""55918.42000000"",""0.00440000""]],""a"":[]}"
1783510937,274143000,spot,depth5,0,0,43,BTCUSDT,"{""lastUpdateId"":97139312234,""bids"":[[""62131.57000000"",""1.46719000""],[""62131.56000000"",""0.00126000""],[""62131.18000000"",""0.00018000""],[""62131.17000000"",""0.02461000""],[""62131.16000000"",""0.02190000""]],""asks"":[[""62131.58000000"",""1.40139000""],[""62131.59000000"",""0.01099000""],[""62131.85000000"",""0.00018000""],[""62131.86000000"",""0.05105000""],[""62131.87000000"",""0.09565000""]]}"
1783510937,274200000,spot,depth_diff,0,0,44,BTCUSDT,"{""e"":""depthUpdate"",""E"":1783510937214,""s"":""BTCUSDT"",""U"":97139312225,""u"":97139312234,""b"":[[""61932.63000000"",""0.09687000""],[""61887.37000000"",""0.00000000""],[""61199.59000000"",""0.00030000""],[""55918.42000000"",""0.00440000""],[""49705.26000000"",""0.00000000""]],""a"":[[""62257.10000000"",""0.09647000""]]}"
1783510937,283188000,spot,trade,0,0,45,BTCUSDT,"{""e"":""trade"",""E"":1783510937223,""s"":""BTCUSDT"",""t"":6488837346,""p"":""62131.58000000"",""q"":""0.00403000"",""T"":1783510937223,""m"":false,""M"":true}"
1783510937,294740000,spot,trade,0,0,46,BTCUSDT,"{""e"":""trade"",""E"":1783510937234,""s"":""BTCUSDT"",""t"":6488837347,""p"":""62131.57000000"",""q"":""0.00078000"",""T"":1783510937234,""m"":true,""M"":true}"
1783510937,373853000,spot,depth5,0,0,47,BTCUSDT,"{""lastUpdateId"":97139312242,""bids"":[[""62131.57000000"",""1.46641000""],[""62131.56000000"",""0.00126000""],[""62131.18000000"",""0.00018000""],[""62131.17000000"",""0.02461000""],[""62131.16000000"",""0.02190000""]],""asks"":[[""62131.58000000"",""1.39736000""],[""62131.59000000"",""0.01099000""],[""62131.85000000"",""0.00018000""],[""62131.86000000"",""0.05105000""],[""62131.87000000"",""0.09565000""]]}"
1783510937,373891000,spot,depth_diff,0,0,48,BTCUSDT,"{""e"":""depthUpdate"",""E"":1783510937314,""s"":""BTCUSDT"",""U"":97139312235,""u"":97139312242,""b"":[[""62131.57000000"",""1.46641000""],[""62124.57000000"",""0.07401000""],[""62087.86000000"",""0.00000000""],[""55918.42000000"",""0.00440000""]],""a"":[[""62131.58000000"",""1.39736000""]]}"
1783510937,475022000,spot,depth5,0,0,49,BTCUSDT,"{""lastUpdateId"":97139312250,""bids"":[[""62131.57000000"",""1.46641000""],[""62131.56000000"",""0.00126000""],[""62131.18000000"",""0.00018000""],[""62131.17000000"",""0.02461000""],[""62131.16000000"",""0.02190000""]],""asks"":[[""62131.58000000"",""1.39736000""],[""62131.59000000"",""0.01099000""],[""62131.85000000"",""0.00018000""],[""62131.86000000"",""0.05105000""],[""62131.87000000"",""0.09565000""]]}"
1783510937,475104000,spot,depth_diff,0,0,50,BTCUSDT,"{""e"":""depthUpdate"",""E"":1783510937414,""s"":""BTCUSDT"",""U"":97139312243,""u"":97139312250,""b"":[[""62120.00000000"",""0.13969000""],[""61928.04000000"",""0.02057000""],[""55918.42000000"",""0.00460000""],[""49705.00000000"",""0.00000000""]],""a"":[[""62319.07000000"",""0.00733000""]]}"
1783510937,574122000,spot,depth5,0,0,51,BTCUSDT,"{""lastUpdateId"":97139312257,""bids"":[[""62131.57000000"",""1.46641000""],[""62131.56000000"",""0.00126000""],[""62131.18000000"",""0.00018000""],[""62131.17000000"",""0.02461000""],[""62131.16000000"",""0.02190000""]],""asks"":[[""62131.58000000"",""1.39736000""],[""62131.59000000"",""0.01099000""],[""62131.85000000"",""0.00018000""],[""62131.86000000"",""0.05105000""],[""62131.87000000"",""0.09565000""]]}"
1783510937,574175000,spot,depth_diff,0,0,52,BTCUSDT,"{""e"":""depthUpdate"",""E"":1783510937514,""s"":""BTCUSDT"",""U"":97139312251,""u"":97139312257,""b"":[[""55918.42000000"",""0.00460000""],[""50000.00000000"",""539.44132000""],[""49705.26000000"",""0.00000000""]],""a"":[]}"
1783510937,676707000,spot,depth5,0,0,53,BTCUSDT,"{""lastUpdateId"":97139312265,""bids"":[[""62131.57000000"",""1.46641000""],[""62131.56000000"",""0.00126000""],[""62131.18000000"",""0.00018000""],[""62131.17000000"",""0.02461000""],[""62131.16000000"",""0.02190000""]],""asks"":[[""62131.58000000"",""1.39736000""],[""62131.59000000"",""0.01099000""],[""62131.85000000"",""0.00018000""],[""62131.86000000"",""0.05105000""],[""62131.87000000"",""0.09565000""]]}"
1783510937,676767000,spot,depth_diff,0,0,54,BTCUSDT,"{""e"":""depthUpdate"",""E"":1783510937614,""s"":""BTCUSDT"",""U"":97139312258,""u"":97139312265,""b"":[[""55918.42000000"",""0.00440000""],[""55918.00000000"",""0.00000000""]],""a"":[[""63063.56000000"",""0.00030000""],[""77805.38000000"",""0.00012000""]]}"
1783510937,774553000,spot,depth5,0,0,55,BTCUSDT,"{""lastUpdateId"":97139312274,""bids"":[[""62131.57000000"",""1.46641000""],[""62131.56000000"",""0.00126000""],[""62131.18000000"",""0.00018000""],[""62131.17000000"",""0.02461000""],[""62131.16000000"",""0.02190000""]],""asks"":[[""62131.58000000"",""1.39736000""],[""62131.59000000"",""0.01099000""],[""62131.85000000"",""0.00018000""],[""62131.86000000"",""0.05105000""],[""62131.87000000"",""0.09565000""]]}"
1783510937,774611000,spot,depth_diff,0,0,56,BTCUSDT,"{""e"":""depthUpdate"",""E"":1783510937714,""s"":""BTCUSDT"",""U"":97139312266,""u"":97139312274,""b"":[[""62129.06000000"",""0.00018000""],[""62128.46000000"",""0.00009000""],[""55918.42000000"",""0.00440000""],[""49705.26000000"",""0.00000000""]],""a"":[]}"
1783510937,873945000,spot,depth5,0,0,57,BTCUSDT,"{""lastUpdateId"":97139312292,""bids"":[[""62131.57000000"",""1.46641000""],[""62131.56000000"",""0.00126000""],[""62131.18000000"",""0.00018000""],[""62131.17000000"",""0.02461000""],[""62131.16000000"",""0.02190000""]],""asks"":[[""62131.58000000"",""1.39736000""],[""62131.59000000"",""0.01099000""],[""62131.85000000"",""0.00018000""],[""62131.86000000"",""0.05105000""],[""62131.87000000"",""0.09565000""]]}"
1783510937,873997000,spot,depth_diff,0,0,58,BTCUSDT,"{""e"":""depthUpdate"",""E"":1783510937814,""s"":""BTCUSDT"",""U"":97139312275,""u"":97139312292,""b"":[[""62053.95000000"",""0.00000000""],[""55918.42000000"",""0.00440000""],[""49705.00000000"",""0.00000000""],[""40000.00000000"",""261.90902000""],[""32700.80000000"",""0.00000000""]],""a"":[[""62134.79000000"",""0.00018000""],[""62240.41000000"",""0.00000000""]]}"
1783510937,974242000,spot,depth5,0,0,59,BTCUSDT,"{""lastUpdateId"":97139312317,""bids"":[[""62131.57000000"",""1.46641000""],[""62131.56000000"",""0.00126000""],[""62131.18000000"",""0.00018000""],[""62131.17000000"",""0.02461000""],[""62131.16000000"",""0.02190000""]],""asks"":[[""62131.58000000"",""1.39745000""],[""62131.59000000"",""0.01099000""],[""62131.85000000"",""0.00018000""],[""62131.86000000"",""0.05105000""],[""62131.87000000"",""0.09565000""]]}"
1783510937,974298000,spot,depth_diff,0,0,60,BTCUSDT,"{""e"":""depthUpdate"",""E"":1783510937914,""s"":""BTCUSDT"",""U"":97139312293,""u"":97139312317,""b"":[[""62095.24000000"",""0.00000000""],[""62049.84000000"",""0.04994000""],[""55918.42000000"",""0.00440000""]],""a"":[[""62131.58000000"",""1.39745000""],[""62134.00000000"",""0.02418000""],[""62134.79000000"",""0.00000000""],[""62135.75000000"",""0.25538000""],[""62236.28000000"",""0.05238000""]]}"
1783510938,78055000,spot,depth5,0,0,61,BTCUSDT,"{""lastUpdateId"":97139312327,""bids"":[[""62131.57000000"",""1.46625000""],[""62131.56000000"",""0.00126000""],[""62131.18000000"",""0.00018000""],[""62131.17000000"",""0.02461000""],[""62131.16000000"",""0.02190000""]],""asks"":[[""62131.58000000"",""1.39745000""],[""62131.59000000"",""0.01111000""],[""62131.85000000"",""0.00018000""],[""62131.86000000"",""0.05105000""],[""62131.87000000"",""0.09565000""]]}"
1783510938,78095000,spot,depth_diff,0,0,62,BTCUSDT,"{""e"":""depthUpdate"",""E"":1783510938014,""s"":""BTCUSDT"",""U"":97139312318,""u"":97139312327,""b"":[[""62131.57000000"",""1.46625000""],[""62119.82000000"",""0.00009000""],[""55918.42000000"",""0.00460000""],[""49705.26000000"",""0.00040000""]],""a"":[[""62131.59000000"",""0.01111000""],[""62136.85000000"",""0.00000000""],[""62144.69000000"",""0.00009000""]]}"
1783510938,109905000,spot,trade,0,0,63,BTCUSDT,"{""e"":""trade"",""E"":1783510938049,""s"":""BTCUSDT"",""t"":6488837348,""p"":""62131.58000000"",""q"":""0.00410000"",""T"":1783510938049,""m"":false,""M"":true}"
1783510938,174108000,spot,depth5,0,0,64,BTCUSDT,"{""lastUpdateId"":97139312336,""bids"":[[""62131.57000000"",""1.46625000""],[""62131.56000000"",""0.00126000""],[""62131.18000000"",""0.00018000""],[""62131.17000000"",""0.02461000""],[""62131.16000000"",""0.02190000""]],""asks"":[[""62131.58000000"",""1.39335000""],[""62131.59000000"",""0.01111000""],[""62131.85000000"",""0.00018000""],[""62131.86000000"",""0.05105000""],[""62131.87000000"",""0.09565000""]]}"
1783510938,174167000,spot,depth_diff,0,0,65,BTCUSDT,"{""e"":""depthUpdate"",""E"":1783510938114,""s"":""BTCUSDT"",""U"":97139312328,""u"":97139312336,""b"":[[""62128.46000000"",""0.00000000""],[""62095.24000000"",""0.00000000""],[""55918.42000000"",""0.00460000""],[""55918.40000000"",""0.00000000""]],""a"":[[""62131.58000000"",""1.39335000""]]}"
1783510938,275325000,spot,depth5,0,0,66,BTCUSDT,"{""lastUpdateId"":97139312362,""bids"":[[""62131.57000000"",""1.46367000""],[""62131.56000000"",""0.00126000""],[""62131.18000000"",""0.00018000""],[""62131.17000000"",""0.02461000""],[""62131.16000000"",""0.02190000""]],""asks"":[[""62131.58000000"",""1.39335000""],[""62131.59000000"",""0.01111000""],[""62131.86000000"",""0.00018000""],[""62131.87000000"",""0.00027000""],[""62131.98000000"",""0.00045000""]]}"
1783510938,275393000,spot,depth_diff,0,0,67,BTCUSDT,"{""e"":""depthUpdate"",""E"":1783510938215,""s"":""BTCUSDT"",""U"":97139312337,""u"":97139312362,""b"":[[""62131.57000000"",""1.46367000""],[""62130.92000000"",""0.00258000""],[""61932.63000000"",""0.00000000""],[""61300.00000000"",""24.86874000""],[""61199.59000000"",""0.00030000""],[""55918.42000000"",""0.00460000""],[""49705.26000000"",""0.00000000""]],""a"":[[""62131.85000000"",""0.00000000""],[""62131.86000000"",""0.00018000""],[""62131.87000000"",""0.00027000""],[""62131.98000000"",""0.00045000""],[""62131.99000000"",""0.02213000""],[""62133.99000000"",""0.00009000""],[""62136.76000000"",""0.00041000""],[""62257.10000000"",""0.00010000""]]}"
1783510938,335376000,spot,trade,0,0,68,BTCUSDT,"{""e"":""trade"",""E"":1783510938275,""s"":""BTCUSDT"",""t"":6488837349,""p"":""62131.58000000"",""q"":""0.00029000"",""T"":1783510938274,""m"":false,""M"":true}"
1783510938,375038000,spot,depth5,0,0,69,BTCUSDT,"{""lastUpdateId"":97139312385,""bids"":[[""62131.57000000"",""1.46706000""],[""62131.56000000"",""0.00126000""],[""62131.18000000"",""0.00018000""],[""62131.17000000"",""0.02461000""],[""62131.16000000"",""0.02190000""]],""asks"":[[""62131.58000000"",""1.39555000""],[""62131.59000000"",""0.01111000""],[""62131.87000000"",""0.00009000""],[""62131.98000000"",""0.00045000""],[""62131.99000000"",""0.02231000""]]}"
1783510938,375104000,spot,depth_diff,0,0,70,BTCUSDT,"{""e"":""depthUpdate"",""E"":1783510938314,""s"":""BTCUSDT"",""U"":97139312363,""u"":97139312385,""b"":[[""62131.57000000"",""1.46706000""],[""62112.96000000"",""0.00400000""],[""62111.75000000"",""0.00960000""],[""55918.42000000"",""0.00440000""]],""a"":[[""62131.58000000"",""1.39555000""],[""62131.59000000"",""0.01111000""],[""62131.86000000"",""0.00000000""],[""62131.87000000"",""0.00009000""],[""62131.99000000"",""0.02231000""],[""62136.00000000"",""0.02418000""],[""62136.99000000"",""0.77211000""]]}"
1783510938,474555000,spot,depth5,0,0,71,BTCUSDT,"{""lastUpdateId"":97139312400,""bids"":[[""62131.57000000"",""1.46715000""],[""62131.56000000"",""0.00135000""],[""62131.18000000"",""0.00018000""],[""62131.17000000"",""0.02461000""],[""62131.16000000"",""0.02190000""]],""asks"":[[""62131.58000000"",""1.39546000""],[""62131.59000000"",""0.01111000""],[""62131.87000000"",""0.00009000""],[""62131.98000000"",""0.00045000""],[""62131.99000000"",""0.02231000""]]}"
1783510938,474601000,spot,depth_diff,0,0,72,BTCUSDT,"{""e"":""depthUpdate"",""E"":1783510938414,""s"":""BTCUSDT"",""U"":97139312386,""u"":97139312400,""b"":[[""62131.57000000"",""1.46715000""],[""62131.56000000"",""0.00135000""],[""55918.42000000"",""0.00440000""],[""49705.00000000"",""0.00000000""]],""a"":[[""62131.58000000"",""1.39546000""],[""62131.59000000"",""0.01111000""]]}"
1783510938,482002000,spot,trade,0,0,73,BTCUSDT,"{""e"":""trade"",""E"":1783510938421,""s"":""BTCUSDT"",""t"":6488837350,""p"":""62131.58000000"",""q"":""0.01596000"",""T"":1783510938420,""m"":false,""M"":true}"
1783510938,574534000,spot,depth5,0,0,74,BTCUSDT,"{""lastUpdateId"":97139312409,""bids"":[[""62131.57000000"",""1.46715000""],[""62131.56000000"",""0.00135000""],[""62131.18000000"",""0.00018000""],[""62131.17000000"",""0.02461000""],[""62131.16000000"",""0.02190000""]],""asks"":[[""62131.58000000"",""1.37950000""],[""62131.59000000"",""0.01111000""],[""62131.87000000"",""0.00009000""],[""62131.98000000"",""0.00045000""],[""62131.99000000"",""0.02231000""]]}"
1783510938,574584000,spot,depth_diff,0,0,75,BTCUSDT,"{""e"":""depthUpdate"",""E"":1783510938514,""s"":""BTCUSDT"",""U"":97139312401,""u"":97139312409,""b"":[[""55918.42000000"",""0.00440000""],[""49705.26000000"",""0.00000000""]],""a"":[[""62131.58000000"",""1.37950000""],[""63692.92000000"",""0.00010000""],[""63711.67000000"",""0.00000000""]]}"
1783510938,674518000,spot,depth5,0,0,76,BTCUSDT,"{""lastUpdateId"":97139312416,""bids"":[[""62131.57000000"",""1.46715000""],[""62131.56000000"",""0.00135000""],[""62131.18000000"",""0.00018000""],[""62131.17000000"",""0.02461000""],[""62131.16000000"",""0.02190000""]],""asks"":[[""62131.58000000"",""1.37950000""],[""62131.59000000"",""0.01111000""],[""62131.87000000"",""0.00009000""],[""62131.98000000"",""0.00045000""],[""62131.99000000"",""0.02231000""]]}"
1783510938,674574000,spot,depth_diff,0,0,77,BTCUSDT,"{""e"":""depthUpdate"",""E"":1783510938615,""s"":""BTCUSDT"",""U"":97139312410,""u"":97139312416,""b"":[[""55918.42000000"",""0.00440000""],[""55918.00000000"",""0.00020000""]],""a"":[[""63063.56000000"",""0.00030000""]]}"
1783510938,774200000,spot,depth5,0,0,78,BTCUSDT,"{""lastUpdateId"":97139312422,""bids"":[[""62131.57000000"",""1.46715000""],[""62131.56000000"",""0.00135000""],[""62131.18000000"",""0.00018000""],[""62131.17000000"",""0.02461000""],[""62131.16000000"",""0.02190000""]],""asks"":[[""62131.58000000"",""1.37950000""],[""62131.59000000"",""0.01111000""],[""62131.87000000"",""0.00009000""],[""62131.98000000"",""0.00045000""],[""62131.99000000"",""0.02231000""]]}"
1783510938,774255000,spot,depth_diff,0,0,79,BTCUSDT,"{""e"":""depthUpdate"",""E"":1783510938714,""s"":""BTCUSDT"",""U"":97139312417,""u"":97139312422,""b"":[[""55918.42000000"",""0.00460000""],[""55918.00000000"",""0.00000000""],[""49705.26000000"",""0.00000000""]],""a"":[]}"
1783510938,862558000,spot,trade,0,0,80,BTCUSDT,"{""e"":""trade"",""E"":1783510938801,""s"":""BTCUSDT"",""t"":6488837351,""p"":""62131.57000000"",""q"":""0.00133000"",""T"":1783510938801,""m"":true,""M"":true}"
1783510938,874221000,spot,depth5,0,0,81,BTCUSDT,"{""lastUpdateId"":97139312431,""bids"":[[""62131.57000000"",""1.46582000""],[""62131.56000000"",""0.00135000""],[""62131.18000000"",""0.00018000""],[""62131.17000000"",""0.02461000""],[""62131.16000000"",""0.02190000""]],""asks"":[[""62131.58000000"",""1.37950000""],[""62131.59000000"",""0.01111000""],[""62131.87000000"",""0.00009000""],[""62131.98000000"",""0.00045000""],[""62131.99000000"",""0.02231000""]]}"
1783510938,874271000,spot,depth_diff,0,0,82,BTCUSDT,"{""e"":""depthUpdate"",""E"":1783510938814,""s"":""BTCUSDT"",""U"":97139312423,""u"":97139312431,""b"":[[""62131.57000000"",""1.46582000""],[""55918.42000000"",""0.00460000""],[""40000.00000000"",""261.90902000""]],""a"":[[""62134.79000000"",""0.01500000""],[""62149.30000000"",""0.01766000""]]}"
1783510938,892460000,spot,trade,0,0,83,BTCUSDT,"{""e"":""trade"",""E"":1783510938832,""s"":""BTCUSDT"",""t"":6488837352,""p"":""62131.57000000"",""q"":""0.00168000"",""T"":1783510938831,""m"":true,""M"":true}"
1783510938,935389000,spot,trade,0,0,84,BTCUSDT,"{""e"":""trade"",""E"":1783510938875,""s"":""BTCUSDT"",""t"":6488837353,""p"":""62131.57000000"",""q"":""0.00042000"",""T"":1783510938874,""m"":true,""M"":true}"
1783510938,974022000,spot,depth5,0,0,85,BTCUSDT,"{""lastUpdateId"":97139312461,""bids"":[[""62131.57000000"",""1.46372000""],[""62131.56000000"",""0.00135000""],[""62131.18000000"",""0.00018000""],[""62131.17000000"",""0.02461000""],[""62131.16000000"",""0.02190000""]],""asks"":[[""62131.58000000"",""1.47230000""],[""62131.59000000"",""0.01111000""],[""62131.87000000"",""0.00009000""],[""62131.98000000"",""0.00045000""],[""62131.99000000"",""0.02231000""]]}"
1783510938,974071000,spot,depth_diff,0,0,86,BTCUSDT,"{""e"":""depthUpdate"",""E"":1783510938914,""s"":""BTCUSDT"",""U"":97139312432,""u"":97139312461,""b"":[[""62131.57000000"",""1.46372000""],[""62114.46000000"",""0.02548000""],[""62109.19000000"",""0.00000000""],[""62100.50000000"",""0.00021000""],[""62095.24000000"",""0.00000000""],[""55918.42000000"",""0.00460000""],[""49705.00000000"",""0.00000000""],[""32700.80000000"",""0.00046000""]],""a"":[[""62131.58000000"",""1.47230000""],[""62134.00000000"",""0.02418000""],[""62134.79000000"",""0.01518000""],[""62136.00000000"",""0.02400000""],[""62149.30000000"",""0.00000000""]]}"
1783510939,73887000,spot,depth5,0,0,87,BTCUSDT,"{""lastUpdateId"":97139312471,""bids"":[[""62131.57000000"",""1.46372000""],[""62131.56000000"",""0.00135000""],[""62131.18000000"",""0.00018000""],[""62131.17000000"",""0.02461000""],[""62131.16000000"",""0.02190000""]],""asks"":[[""62131.58000000"",""1.47239000""],[""62131.59000000"",""0.01120000""],[""62131.87000000"",""0.00009000""],[""62131.98000000"",""0.00045000""],[""62131.99000000"",""0.02231000""]]}"
